Ligand,RECRUITER_CODE,smiles_atom_index,smile_atom
UCK,LR00500,3,C
UCK,LR00500,4,C
UCK,LR00500,5,C
UCK,LR00500,6,C
UCK,LR00500,7,C
UCK,LR00500,8,Cl
UCK,LR00500,9,C
UCK,LR00500,10,C
UCK,LR00500,11,C
UCK,LR00500,12,C
UCK,LR00500,13,C
UCK,LR00500,14,O
UCK,LR00500,15,C
UCK,LR00500,16,N
UCK,LR00500,17,C
UCK,LR00500,18,O
UCK,LR00500,19,C
UCK,LR00500,20,C
UCK,LR00500,21,C
UCK,LR00500,22,C
UCK,LR00500,23,C
UCK,LR00500,24,C
UCK,LR00500,25,Cl
UUP,LR00396,0,O
UUP,LR00396,1,C
UUP,LR00396,2,N
UUP,LR00396,3,C
UUP,LR00396,4,C
UUP,LR00396,5,C
UUP,LR00396,6,C
UUP,LR00396,7,C
UUP,LR00396,8,N
UUP,LR00396,9,N
UUP,LR00396,10,C
UUP,LR00396,11,C
UUP,LR00396,12,C
UUP,LR00396,13,N
UUP,LR00396,14,C
UVA,LR00418,0,C
UVA,LR00418,1,N
UVA,LR00418,2,C
UVA,LR00418,3,C
UVA,LR00418,4,C
UVA,LR00418,5,C
UVA,LR00418,6,C
UVA,LR00418,7,C
UVA,LR00418,8,S
UVA,LR00418,9,C
UVA,LR00418,10,O
UVA,LR00418,11,O
UWS,LR00389,0,C
UWS,LR00389,1,C
UWS,LR00389,2,C
UWS,LR00389,3,C
UWS,LR00389,4,C
UWS,LR00389,5,N
UWS,LR00389,6,N
UWS,LR00389,7,C
UWS,LR00389,8,C
UWS,LR00389,9,C
UWS,LR00389,10,C
UWS,LR00389,11,C
UWS,LR00389,12,O
UWS,LR00389,13,O
UWS,LR00389,14,N
UXA,LR00409,0,O
UXA,LR00409,1,C
UXA,LR00409,2,N
UXA,LR00409,3,C
UXA,LR00409,4,C
UXA,LR00409,5,C
UXA,LR00409,6,C
UXA,LR00409,7,C
UXA,LR00409,8,C
UXA,LR00409,9,C
UXA,LR00409,10,O
UXA,LR00409,11,C
UXA,LR00409,12,O
UXA,LR00409,13,C
UXA,LR00409,14,C
UXD,LR00479,0,O
UXD,LR00479,1,C
UXD,LR00479,2,C
UXD,LR00479,3,C
UXD,LR00479,4,N
UXD,LR00479,5,N
UXD,LR00479,6,C
UXD,LR00479,7,N
UXD,LR00479,8,C
UXD,LR00479,9,C
UXD,LR00479,10,C
UXD,LR00479,11,C
UXG,LR00391,0,O
UXG,LR00391,1,C
UXG,LR00391,2,C
UXG,LR00391,3,N
UXG,LR00391,4,C
UXG,LR00391,5,C
UXG,LR00391,6,C
UXG,LR00391,7,C
UXG,LR00391,8,C
UXG,LR00391,9,C
UXG,LR00391,10,C
UXG,LR00391,11,C
UXG,LR00391,12,C
UXG,LR00391,13,C
UXG,LR00391,14,C
UXG,LR00391,15,C
UXG,LR00391,16,C
UXG,LR00391,17,C
V3L,LR00379,0,N
V3L,LR00379,1,C
V3L,LR00379,2,N
V3L,LR00379,3,C
V3L,LR00379,4,N
V3L,LR00379,5,C
V3L,LR00379,6,C
V3L,LR00379,7,N
V3L,LR00379,8,C
V3L,LR00379,9,N
V3L,LR00379,10,C
V3L,LR00379,11,O
V3L,LR00379,12,C
V3L,LR00379,13,C
V3L,LR00379,14,O
V3L,LR00379,15,P
V3L,LR00379,16,O
V3L,LR00379,17,O
V3L,LR00379,18,O
V3L,LR00379,19,C
V3L,LR00379,20,O
V3L,LR00379,21,C
V3L,LR00379,22,O
V3L,LR00379,23,C
V3L,LR00379,24,O
V3L,LR00379,25,C
V3L,LR00379,26,C
V3L,LR00379,27,O
V3L,LR00379,28,P
V3L,LR00379,29,O
V3L,LR00379,30,O
V3L,LR00379,31,O
V3L,LR00379,32,C
V3L,LR00379,33,O
V3L,LR00379,34,C
V3L,LR00379,35,O
V3L,LR00380,0,N
V3L,LR00380,1,C
V3L,LR00380,2,N
V3L,LR00380,3,C
V3L,LR00380,4,N
V3L,LR00380,5,C
V3L,LR00380,6,C
V3L,LR00380,7,N
V3L,LR00380,8,C
V3L,LR00380,9,N
V3L,LR00380,10,C
V3L,LR00380,11,O
V3L,LR00380,12,C
V3L,LR00380,13,C
V3L,LR00380,14,O
V3L,LR00380,15,P
V3L,LR00380,16,O
V3L,LR00380,17,O
V3L,LR00380,18,O
V3L,LR00380,19,C
V3L,LR00380,20,O
V3L,LR00380,21,C
V3L,LR00380,22,O
V3L,LR00380,23,C
V3L,LR00380,24,O
V3L,LR00380,25,C
V3L,LR00380,26,C
V3L,LR00380,27,O
V3L,LR00380,28,P
V3L,LR00380,29,O
V3L,LR00380,30,O
V3L,LR00380,31,O
V3L,LR00380,32,C
V3L,LR00380,33,O
V3L,LR00380,34,C
V3L,LR00380,35,O
V4M,LR00043,0,O
V4M,LR00043,1,C
V4M,LR00043,2,C
V4M,LR00043,3,C
V4M,LR00043,4,C
V4M,LR00043,5,N
V4M,LR00043,6,C
V4M,LR00043,7,C
V4M,LR00043,8,C
V4M,LR00043,9,C
V4M,LR00043,10,C
V4M,LR00043,11,N
V4M,LR00043,12,C
V4M,LR00043,13,O
V4M,LR00043,14,C
V4M,LR00043,15,F
V4M,LR00043,16,F
V4M,LR00043,17,C
V4M,LR00043,18,C
V4M,LR00043,19,C
V4M,LR00043,20,C
V4M,LR00043,21,Cl
V4M,LR00043,22,C
V4M,LR00043,23,C
V4M,LR00043,24,C
V4M,LR00043,25,C
V4M,LR00043,26,C
V4M,LR00043,27,C
V4M,LR00043,28,O
V4M,LR00043,29,C
V4M,LR00043,30,O
V4M,LR00043,31,N
V6F,LR00499,0,C
V6F,LR00499,1,N
V6F,LR00499,2,C
V6F,LR00499,3,O
V6F,LR00499,4,C
V6F,LR00499,5,C
V6F,LR00499,6,C
V6F,LR00499,7,O
V6F,LR00499,8,C
V6F,LR00499,9,N
V6F,LR00499,10,C
V6F,LR00499,11,C
V6F,LR00499,12,O
VBK,LR00210,0,N
VBK,LR00210,1,C
VBK,LR00210,2,C
VBK,LR00210,3,O
VBK,LR00210,4,C
VBK,LR00210,5,C
VBK,LR00210,6,C
VBK,LR00210,7,S
VBK,LR00210,8,C
VBK,LR00210,9,C
VBK,LR00210,10,C
VBQ,LR00214,0,O
VBQ,LR00214,1,C
VBQ,LR00214,2,O
VBQ,LR00214,3,C
VBQ,LR00214,4,N
VBQ,LR00214,5,C
VBQ,LR00214,6,O
VBQ,LR00214,7,C
VBQ,LR00214,8,C
VBQ,LR00214,9,C
VBQ,LR00214,10,C
VBQ,LR00214,11,C
VBQ,LR00214,12,C
VBQ,LR00214,13,O
VBQ,LR00214,14,C
VBQ,LR00214,15,C
VBQ,LR00214,16,C
VBQ,LR00214,17,C
VBQ,LR00214,18,C
VBQ,LR00214,19,C
VBQ,LR00214,20,C
VBT,LR00211,0,O
VBT,LR00211,1,C
VBT,LR00211,2,O
VBT,LR00211,3,C
VBT,LR00211,4,C
VBT,LR00211,5,C
VBT,LR00211,6,F
VBT,LR00211,7,C
VBT,LR00211,8,Cl
VBT,LR00211,9,N
VBT,LR00211,10,C
VBT,LR00211,11,Cl
VCB,LR00215,0,O
VCB,LR00215,1,C
VCB,LR00215,2,N
VCB,LR00215,3,C
VCB,LR00215,4,C
VCB,LR00215,5,O
VCB,LR00215,6,O
VCB,LR00215,7,C
VCB,LR00215,8,C
VCB,LR00215,9,C
VCB,LR00215,10,C
VCB,LR00215,11,C
VCB,LR00215,12,C
VCB,LR00215,13,C
VCB,LR00215,14,C
VCB,LR00215,15,C
VCB,LR00215,16,C
VCB,LR00215,17,C
VCB,LR00215,18,C
VCB,LR00215,19,O
VCB,LR00215,20,C
VCB,LR00215,21,C
VCB,LR00215,22,C
VCB,LR00215,23,C
VCB,LR00215,24,C
VCB,LR00215,25,C
VCB,LR00215,26,C
VCN,LR00212,0,C
VCN,LR00212,1,C
VCN,LR00212,2,N
VCN,LR00212,3,C
VCN,LR00212,4,C
VCN,LR00212,5,C
VCN,LR00212,6,O
VCN,LR00212,7,C
VCN,LR00212,8,C
VCN,LR00212,9,C
VCN,LR00212,10,C
VCN,LR00212,11,C
VCN,LR00212,12,C
VCN,LR00212,13,O
VCN,LR00212,14,C
VCN,LR00212,15,C
VCN,LR00212,16,C
VCN,LR00212,17,C
VCN,LR00212,18,C
VCN,LR00212,19,C
VCN,LR00212,20,C
VCQ,LR00209,0,O
VCQ,LR00209,1,C
VCQ,LR00209,2,O
VCQ,LR00209,3,C
VCQ,LR00209,4,O
VCQ,LR00209,5,C
VCQ,LR00209,6,C
VCQ,LR00209,7,C
VCQ,LR00209,8,C
VCQ,LR00209,9,C
VCQ,LR00209,10,C
VCQ,LR00209,11,C
VCQ,LR00209,12,C
VCQ,LR00209,13,C
VCQ,LR00209,14,C
VCQ,LR00209,15,C
VCT,LR00213,0,C
VCT,LR00213,1,N
VCT,LR00213,2,C
VCT,LR00213,3,C
VCT,LR00213,4,O
VCT,LR00213,5,C
VCT,LR00213,6,C
VCT,LR00213,7,C
VCT,LR00213,8,C
VCT,LR00213,9,C
VCT,LR00213,10,C
VCT,LR00213,11,O
VCT,LR00213,12,C
VCT,LR00213,13,C
VCT,LR00213,14,C
VCT,LR00213,15,C
VCT,LR00213,16,C
VCT,LR00213,17,C
VCT,LR00213,18,C
VFO,LR00535,0,C
VFO,LR00535,1,C
VFO,LR00535,2,N
VFO,LR00535,3,C
VFO,LR00535,4,S
VFO,LR00535,5,C
VFO,LR00535,6,C
VFO,LR00535,7,C
VFO,LR00535,8,C
VFO,LR00535,9,C
VFO,LR00535,10,C
VFO,LR00535,11,C
VFO,LR00535,12,C
VFO,LR00535,13,N
VFO,LR00535,14,C
VFO,LR00535,15,O
VFO,LR00535,16,C
VFO,LR00535,17,C
VFO,LR00535,18,C
VFO,LR00535,19,O
VFO,LR00535,20,C
VFO,LR00535,21,N
VFO,LR00535,22,C
VFO,LR00535,23,O
VFO,LR00535,24,C
VFO,LR00535,25,N
VFO,LR00535,26,C
VFO,LR00535,27,O
VFO,LR00535,28,C
VFO,LR00535,29,F
VFO,LR00535,30,C
VFO,LR00535,31,C
VFO,LR00535,32,C
VFO,LR00535,33,C
VFO,LR00535,34,C
VFO,LR00535,35,C
VFO,LR00535,36,C
VFO,LR00535,37,C
VFO,LR00535,38,C
VFO,LR00535,39,F
VH3,LR00537,0,C
VH3,LR00537,1,O
VH3,LR00537,2,C
VH3,LR00537,3,C
VH3,LR00537,4,C
VH3,LR00537,5,C
VH3,LR00537,6,S
VH3,LR00537,7,C
VH3,LR00537,8,N
VH3,LR00537,9,C
VH3,LR00537,10,C
VH3,LR00537,11,C
VH3,LR00537,12,F
VH3,LR00537,13,C
VH3,LR00537,14,C
VH3,LR00537,15,C
VH3,LR00537,16,C
VH3,LR00537,17,N
VH3,LR00537,18,C
VH3,LR00537,19,O
VH3,LR00537,20,C
VH3,LR00537,21,C
VH3,LR00537,22,C
VH3,LR00537,23,O
VH3,LR00537,24,C
VH3,LR00537,25,N
VH3,LR00537,26,C
VH3,LR00537,27,O
VH3,LR00537,28,C
VH3,LR00537,29,N
VH3,LR00537,30,C
VH3,LR00537,31,O
VH3,LR00537,32,C
VH3,LR00537,33,F
VH3,LR00537,34,C
VH3,LR00537,35,C
VH3,LR00537,36,C
VH3,LR00537,37,C
VH3,LR00537,38,C
VH3,LR00537,39,C
VHL,LR00540,0,O
VHL,LR00540,1,C
VHL,LR00540,2,Re
VHL,LR00540,3,C
VHL,LR00540,4,O
VHL,LR00540,5,C
VHL,LR00540,6,O
VHL,LR00540,7,N
VHL,LR00540,8,C
VHL,LR00540,9,C
VHL,LR00540,10,N
VHL,LR00540,11,C
VHL,LR00540,12,N
VHL,LR00540,13,C
VHL,LR00540,14,C
VHL,LR00540,15,N
VHL,LR00540,16,C
VHL,LR00549,0,O
VHL,LR00549,1,C
VHL,LR00549,2,Re
VHL,LR00549,3,C
VHL,LR00549,4,O
VHL,LR00549,5,C
VHL,LR00549,6,O
VHL,LR00549,7,N
VHL,LR00549,8,C
VHL,LR00549,9,C
VHL,LR00549,10,N
VHL,LR00549,11,C
VHL,LR00549,12,N
VHL,LR00549,13,C
VHL,LR00549,14,C
VHL,LR00549,15,N
VHL,LR00549,16,C
VL6,LR00541,0,C
VL6,LR00541,1,O
VL6,LR00541,2,C
VL6,LR00541,3,C
VL6,LR00541,4,O
VL6,LR00541,5,C
VL6,LR00541,6,C
VL6,LR00541,7,O
VL6,LR00541,8,C
VL6,LR00541,9,C
VL6,LR00541,10,C
VL6,LR00541,11,C
VL6,LR00541,12,C
VL6,LR00541,13,C
VL6,LR00541,14,C
VL6,LR00541,15,C
VL6,LR00541,16,O
VL6,LR00541,17,N
VL6,LR00541,18,C
VL6,LR00541,19,C
VL6,LR00541,20,O
VL6,LR00541,21,C
VL6,LR00541,22,C
VL6,LR00541,23,C
VL6,LR00541,24,O
VL6,LR00541,25,N
VL6,LR00541,26,C
VL6,LR00541,27,C
VL6,LR00541,28,C
VL6,LR00541,29,C
VL6,LR00541,30,C
VL6,LR00541,31,C
VL6,LR00541,32,C
VL6,LR00541,33,S
VL6,LR00541,34,C
VL6,LR00541,35,N
VL6,LR00541,36,C
VL6,LR00541,37,C
VL6,LR00541,38,C
VL6,LR00541,39,C
VL6,LR00541,40,O
VL6,LR00541,41,N
VLW,LR00130,0,C
VLW,LR00130,1,O
VLW,LR00130,2,C
VLW,LR00130,3,C
VLW,LR00130,4,C
VLW,LR00130,5,C
VLW,LR00130,6,C
VLW,LR00130,7,C
VLW,LR00130,8,C
VLW,LR00130,9,C
VLW,LR00130,10,C
VLW,LR00130,11,C
VLW,LR00130,12,N
VLW,LR00130,13,C
VLW,LR00130,14,C
VLW,LR00130,15,N
VLW,LR00130,16,C
VLW,LR00130,17,C
VLW,LR00130,18,C
VLW,LR00130,19,C
VLW,LR00130,20,C
VLW,LR00130,21,C
VLW,LR00130,22,C
VLW,LR00130,23,N
VLW,LR00130,24,C
VLW,LR00130,25,C
VLW,LR00130,26,N
VLW,LR00130,27,C
VLW,LR00130,28,C
VLW,LR00130,29,C
VLW,LR00130,30,C
VM3,LR00128,0,Cl
VM3,LR00128,1,C
VM3,LR00128,2,C
VM3,LR00128,3,C
VM3,LR00128,4,C
VM3,LR00128,5,C
VM3,LR00128,6,C
VM3,LR00128,7,C
VM3,LR00128,8,C
VM3,LR00128,9,C
VM3,LR00128,10,C
VM3,LR00128,11,C
VM3,LR00128,12,C
VM3,LR00128,13,C
VM3,LR00128,14,C
VM3,LR00128,15,N
VM3,LR00128,16,C
VM3,LR00128,17,C
VM3,LR00128,18,N
VM3,LR00128,19,C
VM3,LR00128,20,C
VM3,LR00128,21,C
VM3,LR00128,22,C
VM3,LR00129,0,Cl
VM3,LR00129,1,C
VM3,LR00129,2,C
VM3,LR00129,3,C
VM3,LR00129,4,C
VM3,LR00129,5,C
VM3,LR00129,6,C
VM3,LR00129,7,C
VM3,LR00129,8,C
VM3,LR00129,9,C
VM3,LR00129,10,C
VM3,LR00129,11,C
VM3,LR00129,12,C
VM3,LR00129,13,C
VM3,LR00129,14,C
VM3,LR00129,15,N
VM3,LR00129,16,C
VM3,LR00129,17,C
VM3,LR00129,18,N
VM3,LR00129,19,C
VM3,LR00129,20,C
VM3,LR00129,21,C
VM3,LR00129,22,C
VM8,LR00126,0,C
VM8,LR00126,1,C
VM8,LR00126,2,C
VM8,LR00126,3,C
VM8,LR00126,4,C
VM8,LR00126,5,C
VM8,LR00126,6,C
VM8,LR00126,7,C
VM8,LR00126,8,C
VM8,LR00126,9,C
VM8,LR00126,10,C
VM8,LR00126,11,C
VM8,LR00126,12,C
VM8,LR00126,13,C
VM8,LR00126,14,C
VM8,LR00126,15,C
VM8,LR00126,16,C
VM8,LR00126,17,C
VM8,LR00126,18,C
VM8,LR00126,19,N
VM8,LR00126,20,C
VM8,LR00126,21,C
VM8,LR00126,22,N
VM8,LR00127,0,C
VM8,LR00127,1,C
VM8,LR00127,2,C
VM8,LR00127,3,C
VM8,LR00127,4,C
VM8,LR00127,5,C
VM8,LR00127,6,C
VM8,LR00127,7,C
VM8,LR00127,8,C
VM8,LR00127,9,C
VM8,LR00127,10,C
VM8,LR00127,11,C
VM8,LR00127,12,C
VM8,LR00127,13,C
VM8,LR00127,14,C
VM8,LR00127,15,C
VM8,LR00127,16,C
VM8,LR00127,17,C
VM8,LR00127,18,C
VM8,LR00127,19,N
VM8,LR00127,20,C
VM8,LR00127,21,C
VM8,LR00127,22,N
VMR,LR00125,0,N
VMR,LR00125,1,C
VMR,LR00125,2,C
VMR,LR00125,3,C
VMR,LR00125,4,C
VMR,LR00125,5,C
VMR,LR00125,6,C
VMR,LR00125,7,C
VMR,LR00125,8,C
VMR,LR00125,9,O
VMR,LR00125,10,C
VMR,LR00125,11,C
VMR,LR00125,12,C
VMR,LR00125,13,C
VMR,LR00125,14,Cl
VMR,LR00125,15,C
VMR,LR00125,16,C
VMR,LR00125,17,C
VMR,LR00125,18,C
VMR,LR00125,19,N
VMZ,LR00132,0,C
VMZ,LR00132,1,C
VMZ,LR00132,2,O
VMZ,LR00132,3,N
VMZ,LR00132,4,C
VMZ,LR00132,5,C
VMZ,LR00132,6,N
VMZ,LR00132,7,C
VMZ,LR00132,8,C
VMZ,LR00132,9,C
VMZ,LR00132,10,C
VMZ,LR00132,11,C
VMZ,LR00132,12,C
VMZ,LR00132,13,N
VMZ,LR00132,14,C
VMZ,LR00132,15,C
VMZ,LR00132,16,C
VMZ,LR00132,17,C
VMZ,LR00132,18,C
VMZ,LR00132,19,C
VMZ,LR00132,20,Cl
VMZ,LR00132,21,C
VMZ,LR00132,22,C
VMZ,LR00132,23,C
VMZ,LR00132,24,C
VMZ,LR00132,25,C
VMZ,LR00132,26,C
VMZ,LR00132,27,N
VMZ,LR00132,28,C
VMZ,LR00132,29,N
VMZ,LR00132,30,C
VMZ,LR00132,31,C
VMZ,LR00132,32,N
VMZ,LR00132,33,C
VMZ,LR00132,34,C
VMZ,LR00133,0,C
VMZ,LR00133,1,C
VMZ,LR00133,2,O
VMZ,LR00133,3,N
VMZ,LR00133,4,C
VMZ,LR00133,5,C
VMZ,LR00133,6,N
VMZ,LR00133,7,C
VMZ,LR00133,8,C
VMZ,LR00133,9,C
VMZ,LR00133,10,C
VMZ,LR00133,11,C
VMZ,LR00133,12,C
VMZ,LR00133,13,N
VMZ,LR00133,14,C
VMZ,LR00133,15,C
VMZ,LR00133,16,C
VMZ,LR00133,17,C
VMZ,LR00133,18,C
VMZ,LR00133,19,C
VMZ,LR00133,20,Cl
VMZ,LR00133,21,C
VMZ,LR00133,22,C
VMZ,LR00133,23,C
VMZ,LR00133,24,C
VMZ,LR00133,25,C
VMZ,LR00133,26,C
VMZ,LR00133,27,N
VMZ,LR00133,28,C
VMZ,LR00133,29,N
VMZ,LR00133,30,C
VMZ,LR00133,31,C
VMZ,LR00133,32,N
VMZ,LR00133,33,C
VMZ,LR00133,34,C
VN5,LR00131,0,C
VN5,LR00131,1,O
VN5,LR00131,2,C
VN5,LR00131,3,C
VN5,LR00131,4,C
VN5,LR00131,5,C
VN5,LR00131,6,C
VN5,LR00131,7,C
VN5,LR00131,8,N
VN5,LR00131,9,C
VN5,LR00131,10,C
VN5,LR00131,11,C
VN5,LR00131,12,N
VN5,LR00131,13,C
VN5,LR00131,14,C
VN5,LR00131,15,N
VN5,LR00131,16,C
VN5,LR00131,17,C
VN5,LR00131,18,C
VN5,LR00131,19,C
VN5,LR00131,20,C
VN5,LR00131,21,C
VN5,LR00131,22,C
VN5,LR00131,23,N
VN5,LR00131,24,C
VN5,LR00131,25,C
VN5,LR00131,26,N
VN5,LR00131,27,N
VN5,LR00131,28,C
VN5,LR00131,29,C
VN5,LR00131,30,C
VN5,LR00131,31,C
VP9,LR00064,0,C
VP9,LR00064,1,O
VP9,LR00064,2,C
VP9,LR00064,3,C
VP9,LR00064,4,C
VP9,LR00064,5,C
VP9,LR00064,6,N
VP9,LR00064,7,C
VP9,LR00064,8,C
VP9,LR00064,9,C
VP9,LR00064,10,O
VP9,LR00064,11,N
VP9,LR00064,12,C
VP9,LR00064,13,C
VP9,LR00064,14,C
VP9,LR00064,15,C
VP9,LR00064,16,O
VP9,LR00064,17,N
VP9,LR00064,18,C
VP9,LR00064,19,O
VP9,LR00064,20,C
VP9,LR00064,21,O
VUF,LR00134,0,C
VUF,LR00134,1,C
VUF,LR00134,2,O
VUF,LR00134,3,N
VUF,LR00134,4,C
VUF,LR00134,5,C
VUF,LR00134,6,N
VUF,LR00134,7,C
VUF,LR00134,8,C
VUF,LR00134,9,C
VUF,LR00134,10,C
VUF,LR00134,11,C
VUF,LR00134,12,N
VUF,LR00134,13,C
VUF,LR00134,14,C
VUF,LR00134,15,N
VUF,LR00134,16,N
VUF,LR00134,17,C
VUF,LR00134,18,C
VUF,LR00134,19,C
VUF,LR00134,20,C
VUF,LR00134,21,C
VUF,LR00134,22,C
VUF,LR00134,23,Cl
VUF,LR00134,24,C
VUF,LR00134,25,C
VUF,LR00134,26,C
VUF,LR00134,27,C
VUF,LR00134,28,C
VUF,LR00134,29,C
VUF,LR00134,30,C
VUF,LR00134,31,N
VUF,LR00134,32,C
VUF,LR00134,33,C
VUF,LR00134,34,C
VUF,LR00134,35,C
VUF,LR00135,0,C
VUF,LR00135,1,C
VUF,LR00135,2,O
VUF,LR00135,3,N
VUF,LR00135,4,C
VUF,LR00135,5,C
VUF,LR00135,6,N
VUF,LR00135,7,C
VUF,LR00135,8,C
VUF,LR00135,9,C
VUF,LR00135,10,C
VUF,LR00135,11,C
VUF,LR00135,12,N
VUF,LR00135,13,C
VUF,LR00135,14,C
VUF,LR00135,15,N
VUF,LR00135,16,N
VUF,LR00135,17,C
VUF,LR00135,18,C
VUF,LR00135,19,C
VUF,LR00135,20,C
VUF,LR00135,21,C
VUF,LR00135,22,C
VUF,LR00135,23,Cl
VUF,LR00135,24,C
VUF,LR00135,25,C
VUF,LR00135,26,C
VUF,LR00135,27,C
VUF,LR00135,28,C
VUF,LR00135,29,C
VUF,LR00135,30,C
VUF,LR00135,31,N
VUF,LR00135,32,C
VUF,LR00135,33,C
VUF,LR00135,34,C
VUF,LR00135,35,C
VW4,LR00414,0,C
VW4,LR00414,1,C
VW4,LR00414,2,C
VW4,LR00414,3,S
VW4,LR00414,4,N
VW4,LR00414,5,O
VW4,LR00414,6,O
VW4,LR00414,7,C
VW4,LR00414,8,C
VW4,LR00414,9,C
VW4,LR00414,10,C
VW4,LR00414,11,C
VW4,LR00414,12,C
VWV,LR00411,0,C
VWV,LR00411,1,C
VWV,LR00411,2,O
VWV,LR00411,3,C
VWV,LR00411,4,O
VWV,LR00411,5,C
VWV,LR00411,6,N
VWV,LR00411,7,C
VWV,LR00411,8,C
VWV,LR00411,9,S
VWV,LR00411,10,O
VWV,LR00411,11,O
VWV,LR00411,12,C
VWV,LR00411,13,C
VYQ,LR00536,0,C
VYQ,LR00536,1,C
VYQ,LR00536,2,C
VYQ,LR00536,3,C
VYQ,LR00536,4,C
VYQ,LR00536,5,S
VYQ,LR00536,6,C
VYQ,LR00536,7,N
VYQ,LR00536,8,C
VYQ,LR00536,9,C
VYQ,LR00536,10,C
VYQ,LR00536,11,C
VYQ,LR00536,12,C
VYQ,LR00536,13,C
VYQ,LR00536,14,C
VYQ,LR00536,15,N
VYQ,LR00536,16,C
VYQ,LR00536,17,O
VYQ,LR00536,18,C
VYQ,LR00536,19,C
VYQ,LR00536,20,C
VYQ,LR00536,21,O
VYQ,LR00536,22,C
VYQ,LR00536,23,N
VYQ,LR00536,24,C
VYQ,LR00536,25,O
VYQ,LR00536,26,C
VYQ,LR00536,27,N
VYQ,LR00536,28,C
VYQ,LR00536,29,O
VYQ,LR00536,30,C
VYQ,LR00536,31,F
VYQ,LR00536,32,C
VYQ,LR00536,33,C
VYQ,LR00536,34,C
VYQ,LR00536,35,C
VYQ,LR00536,36,C
VYQ,LR00536,37,C
VZV,LR00275,0,C
VZV,LR00275,1,C
VZV,LR00275,2,C
VZV,LR00275,3,C
VZV,LR00275,4,C
VZV,LR00275,5,C
VZV,LR00275,6,O
VZV,LR00275,7,N
VZV,LR00275,8,C
VZV,LR00275,9,C
VZV,LR00275,10,C
VZV,LR00275,11,C
VZV,LR00275,12,C
VZV,LR00275,13,O
VZV,LR00275,14,N
VZV,LR00275,15,C
VZV,LR00275,16,C
VZV,LR00275,17,S
VZV,LR00275,18,C
VZV,LR00275,19,N
VZV,LR00275,20,C
VZV,LR00275,21,C
VZV,LR00275,22,C
VZV,LR00275,23,C
VZV,LR00275,24,C
VZV,LR00275,25,C
VZV,LR00275,26,Cl
VZV,LR00275,27,C
VZV,LR00275,28,C
VZV,LR00275,29,C
VZV,LR00275,30,C
VZV,LR00275,31,C
VZV,LR00275,32,C
VZV,LR00275,33,C
VZV,LR00275,34,Cl
VZV,LR00275,35,C
VZV,LR00275,36,C
VZV,LR00275,37,N
VZY,LR00447,0,C
VZY,LR00447,1,C
VZY,LR00447,2,C
VZY,LR00447,3,C
VZY,LR00447,4,C
VZY,LR00447,5,C
VZY,LR00447,6,C
VZY,LR00447,7,O
VZY,LR00447,8,N
VZY,LR00447,9,C
VZY,LR00447,10,C
VZY,LR00447,11,O
VZY,LR00447,12,O
VZY,LR00447,13,C
W0Y,LR00430,0,C
W0Y,LR00430,1,N
W0Y,LR00430,2,C
W0Y,LR00430,3,O
W0Y,LR00430,4,C
W0Y,LR00430,5,C
W0Y,LR00430,6,C
W0Y,LR00430,7,C
W0Y,LR00430,8,S
W0Y,LR00430,9,N
W0Y,LR00430,10,O
W0Y,LR00430,11,O
W0Y,LR00430,12,C
W0Y,LR00430,13,C
W0Z,LR00071,0,C
W0Z,LR00071,1,O
W0Z,LR00071,2,C
W0Z,LR00071,3,C
W0Z,LR00071,4,N
W0Z,LR00071,5,C
W0Z,LR00071,6,F
W0Z,LR00071,7,C
W0Z,LR00071,8,C
W0Z,LR00071,9,C
W0Z,LR00071,10,O
W0Z,LR00071,11,N
W0Z,LR00071,12,C
W0Z,LR00071,13,C
W0Z,LR00071,14,C
W0Z,LR00071,15,C
W0Z,LR00071,16,O
W0Z,LR00071,17,N
W0Z,LR00071,18,C
W0Z,LR00071,19,O
W0Z,LR00071,20,C
W0Z,LR00071,21,F
W1A,LR00437,0,C
W1A,LR00437,1,S
W1A,LR00437,2,O
W1A,LR00437,3,O
W1A,LR00437,4,N
W1A,LR00437,5,C
W1A,LR00437,6,C
W1A,LR00437,7,C
W1A,LR00437,8,C
W1A,LR00437,9,N
W1A,LR00437,10,C
W1A,LR00437,11,C
W1B,LR00070,0,N
W1B,LR00070,1,C
W1B,LR00070,2,C
W1B,LR00070,3,C
W1B,LR00070,4,C
W1B,LR00070,5,C
W1B,LR00070,6,O
W1B,LR00070,7,N
W1B,LR00070,8,C
W1B,LR00070,9,C
W1B,LR00070,10,C
W1B,LR00070,11,C
W1B,LR00070,12,O
W1B,LR00070,13,N
W1B,LR00070,14,C
W1B,LR00070,15,O
W1B,LR00070,16,C
W1B,LR00070,17,O
W1B,LR00070,18,C
W1F,LR00069,0,C
W1F,LR00069,1,O
W1F,LR00069,2,C
W1F,LR00069,3,C
W1F,LR00069,4,C
W1F,LR00069,5,N
W1F,LR00069,6,C
W1F,LR00069,7,C
W1F,LR00069,8,C
W1F,LR00069,9,C
W1F,LR00069,10,O
W1F,LR00069,11,N
W1F,LR00069,12,C
W1F,LR00069,13,C
W1F,LR00069,14,C
W1F,LR00069,15,C
W1F,LR00069,16,O
W1F,LR00069,17,N
W1F,LR00069,18,C
W1F,LR00069,19,O
W1X,LR00067,0,N
W1X,LR00067,1,C
W1X,LR00067,2,C
W1X,LR00067,3,C
W1X,LR00067,4,C
