Ligase,Scaffold_ID,Recruiter_Count,Scaffold_Hash,Original_Scaffold_ID_Group,Scaffold_SMILES,Murcko_SMILES,Scaffold_Class,Scaffold_Center_of_Mass_X,Scaffold_Center_of_Mass_Y,Scaffold_Center_of_Mass_Z,Ligase_Scaffold_Connectivity,Total_Recruiters,Recruiter_Density_Score,Shannon_Diversity_Index,Normalized_Diversity
TRIM21,LR-SCAF00222,1,92fee6ac,TRIM21_SCAF_45,C1CO[C@@H](CNC2NCCS2)CN1,C1CO[C@@H](CNC2NCCS2)CN1,Bicyclic_Hetero,-1.8355687340469257e-15,-0.0904780547977222,2.2796579438969887e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00224,1,938a9865,TRIM21_SCAF_52,C1CCN(SN2CCC2)C1,C1CCN(SN2CCC2)C1,Bicyclic_Hetero,2.0816681711721685e-15,-6.38378239159465e-16,-3.3306690738754696e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00227,1,955ad841,TRIM21_SCAF_11,C1CN(CC2CSCN2)CN1,C1CN(CC2CSCN2)CN1,Bicyclic_Hetero,-3.416070845000482e-17,1.7080354225002412e-16,0.0232915057874365,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00235,1,9b2aa019,TRIM21_SCAF_65,C1CCC(NC[C@@H]2CCCO2)CC1,C1CCC(NC[C@@H]2CCCO2)CC1,Bicyclic_Hetero,-1.1598565245495751e-14,-0.0124213411588413,4.3298697960381105e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00238,1,9de92e9d,TRIM21_SCAF_13,C1CNCCN1,C1CNCCN1,Monocyclic_Hetero,6.106226635438361e-16,1.2351231148954868e-15,4.3021142204224816e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00239,1,9e037e45,TRIM21_SCAF_25,C1CCC(NC2CCOCC2)NC1,C1CCC(NC2CCOCC2)NC1,Bicyclic_Hetero,-2.914840086470411e-14,6.980947806355151e-16,-2.1262453077669665e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00243,1,9fb6c9b3,TRIM21_SCAF_12,C1CO[C@@H](CN[C@H]2NNCS2)C1,C1CO[C@@H](CN[C@H]2NNCS2)C1,Bicyclic_Hetero,-1.907938827503973e-15,-0.0448379083436768,2.49183389971424e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00249,1,a4a87fbc,TRIM21_SCAF_22,C1CCC(CN2CCCCC2)CC1,C1CCC(CN2CCCCC2)CC1,Bicyclic_Hetero,4.2065116821908705e-15,-1.3322676295501878e-15,4.189549941536876e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00259,1,ac649b90,TRIM21_SCAF_50,C1CCN(C[C@H]2CNCS2)CC1,C1CCN(C[C@H]2CNCS2)CC1,Bicyclic_Hetero,-2.6645352591003756e-16,6.143234069592534e-16,0.0203835371761129,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00266,1,b237ad03,TRIM21_SCAF_30,C1CN(C2CCNCN2)CCN1,C1CN(C2CCNCN2)CCN1,Bicyclic_Hetero,-1.4210854715202004e-14,-3.561965537339044e-16,0.0203835371761109,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00269,1,b3d6d51a,TRIM21_SCAF_57,C1CCN(CC2NCON2)CC1,C1CCN(CC2NCON2)CC1,Bicyclic_Hetero,4.747160519086877e-15,1.2652714125469456e-15,-3.981489467621251e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00270,1,b3f5828c,TRIM21_SCAF_28,C1CCC(N2CCNN2)CC1,C1CCC(N2CCNN2)CC1,Bicyclic_Hetero,-4.282288809268461e-16,-6.185528280054443e-16,0.0078178959904931,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00274,1,b6697a20,TRIM21_SCAF_61,C1CCCN(C[C@H]2CCC3OCOC3C2)CC1,C1CCCN(C[C@H]2CCC3OCOC3C2)CC1,Polycyclic_Hetero,-2.0829898652491033e-15,-2.812564995717063e-15,-0.1577167610244032,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00275,1,b69839f4,TRIM21_SCAF_38,C1CCC(N2CCCN2)C1,C1CCC(N2CCCN2)C1,Bicyclic_Hetero,8.950105613901262e-15,-8.779302071651238e-15,0.023291505787446,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00278,1,b8e1ee65,TRIM21_SCAF_7,C1CCC(NC2CCC2)NC1,C1CCC(NC2CCC2)NC1,Bicyclic_Hetero,-4.486832361588564e-15,-1.1485065771984378e-15,-4.5978546640510795e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00284,1,bc52da4c,TRIM21_SCAF_69,C1CNNC1,C1CNNC1,Monocyclic_Hetero,-4.440892098500626e-16,-1.588472942925224e-15,-1.0739272718970265e-15,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00287,1,bffd5291,TRIM21_SCAF_70,C1CCN(CC2CNNC2)C1,C1CCN(CC2CNNC2)C1,Bicyclic_Hetero,1.0150610510858574e-15,-9.992007221626409e-16,4.1236855200362964e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00291,1,c1d7a03c,TRIM21_SCAF_4,C1CNC(N2CC[C@]3(CCOC3)C2)CN1,C1CNC(N2CC[C@]3(CCOC3)C2)CN1,Polycyclic_Hetero,-4.379213041577006e-15,-2.8495724298712353e-15,0.0218589756220489,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00297,1,c592394b,TRIM21_SCAF_15,C1COC(CN2CCN(CC3CC3)CC2)C1,C1COC(CN2CCN(CC3CC3)CC2)C1,Polycyclic_Hetero,1.0769163338864018e-14,2.453592884421596e-15,-0.0765823715613985,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00299,1,c8d43d47,TRIM21_SCAF_20,C1OC2CCC(CNC3CC3)CC2O1,C1OC2CCC(CNC3CC3)CC2O1,Polycyclic_Hetero,-5.355985015767422e-15,-2.6914497566670465e-17,-0.0008872273866152,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00300,1,c977aab5,TRIM21_SCAF_56,C1CC(CNC2CNNC2)C1,C1CC(CNC2CNNC2)C1,Bicyclic_Hetero,2.0777030889413645e-15,4.1236855200362964e-16,0.0078178959904942,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00306,1,cb3322eb,TRIM21_SCAF_53,C1CCN(CN2CCOCC2)CC1,C1CCN(CN2CCOCC2)CC1,Bicyclic_Hetero,-1.5408549856918842e-14,4.508178342417302e-16,1.1976951417168355e-14,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00323,1,da899d9b,TRIM21_SCAF_33,C1CCC(SNC2CCCCN2)CC1,C1CCC(SNC2CCCCN2)CC1,Bicyclic_Hetero,1.8503717077085944e-15,-5.489436066202163e-16,0.021858975622051,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00324,1,da95e4c9,TRIM21_SCAF_26,C1CCC2OCOC2C1,C1CCC2OCOC2C1,Bicyclic_Hetero,-2.1834386150961413e-15,6.02692499082228e-16,4.65236315081018e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00343,1,e7a419a1,TRIM21_SCAF_47,C1COC[C@@]2(CCOC2)N1,C1COC[C@@]2(CCOC2)N1,Bicyclic_Hetero,-1.544658121217609e-15,-1.1657341758564144e-15,-2.510069446978614e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00351,1,f0230b28,TRIM21_SCAF_32,C1CNCCN([C@@H]2NCNS2)C1,C1CNCCN([C@@H]2NCNS2)C1,Bicyclic_Hetero,1.16137258540253e-14,8.560612536306118e-15,-0.0729451898299998,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00354,1,f0e2956c,TRIM21_SCAF_75,C1CCC(CNC[C@@H]2CCC(N3CCNC3)[C@H]([C@H]3CNN(CC4CCCCC4)C3)C2)CC1,C1CCC(CNC[C@@H]2CCC(N3CCNC3)[C@H]([C@H]3CNN(CC4CCCCC4)C3)C2)CC1,Polycyclic_Hetero,1.5935847019487068e-13,8.578626430373487e-13,-0.0188797219349445,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00355,1,f1399e56,TRIM21_SCAF_37,C1CCC2NCNC2C1,C1CCC2NCNC2C1,Bicyclic_Hetero,-8.881784197001252e-16,1.4095005356110684e-15,5.164950592821382e-16,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM21,LR-SCAF00365,1,fafa892d,TRIM21_SCAF_44,C1CCN(C2CCNCC2)CC1,C1CCN(C2CCNCC2)CC1,Bicyclic_Hetero,-2.220446049250313e-16,-8.98586760555986e-16,0.0969826037210767,1,106,0.009433962264150943,4.105755023818224,0.9423983073337373
TRIM24,LR-SCAF00113,1,50e510ac,TRIM24_SCAF_1,C1CC2CC(C3CSCN3)CCC2N1,C1CC2CC(C3CSCN3)CCC2N1,Polycyclic_Hetero,1.0318543405339693e-15,3.3633226922467976e-16,-0.0124213411588415,1,2,0.5,0.6931471805599453,1.0
TRIM24,LR-SCAF00195,1,879804e0,TRIM24_SCAF_2,C1CCC(OC2CC3NCNC3C[C@H]2NSC2CCCCC2)CC1,C1CCC(OC2CC3NCNC3C[C@H]2NSC2CCCCC2)CC1,Polycyclic_Hetero,-1.7613029678799094e-15,8.430168051391019e-16,0.0335899109049525,1,2,0.5,0.6931471805599453,1.0
VHL,LR-SCAF00097,13,4479504e,VHL_SCAF_9,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,Polycyclic_Hetero,-6.550315845288424e-15,8.743006318923109e-16,0.0928163942193154,1,59,0.22033898305084745,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00360,8,f5abcc43,VHL_SCAF_13,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,Polycyclic_Hetero,-3.2768400787421284e-14,-4.787416254671509e-15,0.0582860683097568,1,59,0.13559322033898305,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00051,3,2765e0b6,VHL_SCAF_3,C1CCC(CNC[C@@H]2CCCN2CCC2CCNO2)CC1,C1CCC(CNC[C@@H]2CCCN2CCC2CCNO2)CC1,Polycyclic_Hetero,4.3586533559358006e-15,1.918218670324576e-15,-0.0075454227006725,1,59,0.05084745762711865,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00295,3,c36e270e,VHL_SCAF_7,C1CN[C@H](CNCC2CCC(C3CNCO3)CC2)C1,C1CN[C@H](CNCC2CCC(C3CNCO3)CC2)C1,Polycyclic_Hetero,9.43689570931383e-15,-2.0941581801992015e-14,-0.0728241762359002,1,59,0.05084745762711865,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00105,2,491e9e63,VHL_SCAF_25,C1C[N]([Re][N]2CCNC2)CN1,C1C[N]([Re][N]2CCNC2)CN1,Bicyclic_Hetero,-1.3855583347321954e-15,3.552713678800501e-17,-0.0864745153919556,1,59,0.03389830508474576,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00206,2,8b7236b6,VHL_SCAF_24,C1CNCN1,C1CNCN1,Monocyclic_Hetero,-2.818258447125397e-16,-1.3664283380001927e-16,-6.746739918875951e-16,2,59,0.03389830508474576,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00014,1,0b44a4fd,VHL_SCAF_8,C1CCN(CC[C@@H]2CCNO2)C1,C1CCN(CC[C@@H]2CCNO2)C1,Bicyclic_Hetero,1.0954200509634878e-14,1.957693266755693e-15,7.031412489292659e-16,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00020,1,0c9c5086,VHL_SCAF_4,C1CCNC1,C1CCNC1,Monocyclic_Hetero,-7.454354593911765e-16,-3.1720657846433036e-17,1.0309213800090741e-16,2,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00033,1,12b930c3,VHL_SCAF_6,C1CCC(CN2CCC[C@H]2CNCC2CCC([C@H]3CNCS3)CC2)CC1,C1CCC(CN2CCC[C@H]2CNCC2CCC([C@H]3CNCS3)CC2)CC1,Polycyclic_Hetero,-1.4661572122214006e-14,5.05400033598019e-15,0.0768612832852609,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00035,1,133168ec,VHL_SCAF_33,C1CCC(CN2CCNCC2)CC1,C1CCC(CN2CCNCC2)CC1,Bicyclic_Hetero,1.3576441558273342e-15,3.159377521504731e-15,0.0697988922692552,2,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00039,1,169d2e4b,VHL_SCAF_17,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(CCNCC2CC2)C1,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(CCNCC2CC2)C1,Polycyclic_Hetero,-6.142561207153367e-14,4.304637454569357e-15,0.0582860683097637,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00041,1,178aadff,VHL_SCAF_29,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(C[C@H](CSC[C@H]2CC[C@H](CN3CCOCC3)CC2)NCC2CC2)C1,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(C[C@H](CSC[C@H]2CC[C@H](CN3CCOCC3)CC2)NCC2CC2)C1,Polycyclic_Hetero,-2.7967046667938463e-14,6.525996674272825e-15,-0.0179396595972963,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00054,1,2a117df0,VHL_SCAF_19,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,Polycyclic_Hetero,4.378442053365461e-15,5.224987109642143e-15,0.0638450376440022,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00057,1,2bcd9a35,VHL_SCAF_26,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,Polycyclic_Hetero,4.225786387479502e-15,-3.302913498259841e-15,0.0638450376440029,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00061,1,2ddaaf80,VHL_SCAF_27,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCN2CC(C3CC3)NN2)C1,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCN2CC(C3CC3)NN2)C1,Polycyclic_Hetero,-3.3560009231697336e-14,2.4393632653735833e-15,-0.0128793314770186,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00063,1,3091a07a,VHL_SCAF_16,C1CCC(N2CCCC2)CC1,C1CCC(N2CCCC2)CC1,Bicyclic_Hetero,-8.733754460384564e-16,-1.9465910365094413e-15,0.0203835371761137,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00074,1,365c2417,VHL_SCAF_23,C1CC[C@@H](N2CCC[C@H](CNCC3CCC([C@H]4CNCS4)CC3)C2)NC1,C1CC[C@@H](N2CCC[C@H](CNCC3CCC([C@H]4CNCS4)CC3)C2)NC1,Polycyclic_Hetero,1.5368178110568835e-14,2.9723698250191688e-15,0.0408302409333778,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00102,1,47ad247e,VHL_SCAF_11,C1CN[C@H](CNCC2CCC([C@H]3CNCS3)CC2)C1,C1CN[C@H](CNCC2CCC([C@H]3CNCS3)CC2)C1,Polycyclic_Hetero,-4.181840059421423e-15,-2.109423746787798e-15,0.0928163942193136,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00122,1,55516ce1,VHL_SCAF_15,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2COC2)C1,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2COC2)C1,Polycyclic_Hetero,-3.413521538399735e-15,3.5295149887337067e-16,-0.1216488664768302,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00128,1,59b05290,VHL_SCAF_22,C1CC2CC([C@@H]3CNCS3)CCC2[C@@H](NC[C@@H]2CCCN2CCNCC2CC2)C1,C1CC2CC([C@@H]3CNCS3)CCC2[C@@H](NC[C@@H]2CCCN2CCNCC2CC2)C1,Polycyclic_Hetero,-4.693353772593471e-15,-0.0037510502250865,-9.858172117288034e-15,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00129,1,5af33132,VHL_SCAF_5,C1CCC(CNC[C@@H]2CCCN2CC2CCCCC2)CC1,C1CCC(CNC[C@@H]2CCCN2CC2CCCCC2)CC1,Polycyclic_Hetero,-3.692952376647889e-15,3.2771056823365366e-16,0.0249243143753133,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00165,1,7869e375,VHL_SCAF_2,C1CCC(C2CCC(CNC[C@@H]3CCCN3CC[C@@H]3CCNO3)CC2)CC1,C1CCC(C2CCC(CNC[C@@H]3CCCN3CC[C@@H]3CCNO3)CC2)CC1,Polycyclic_Hetero,9.490820827652766e-15,-0.0129768679039341,3.3044995311521626e-15,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00214,1,8f0b3fac,VHL_SCAF_1,C1C[C@@H](CNCC2CCC(C3CNCO3)CC2)N(CCC2CCNO2)C1,C1C[C@@H](CNCC2CCC(C3CNCO3)CC2)N(CCC2CCNO2)C1,Polycyclic_Hetero,-3.20576898360514e-15,7.441963711940502e-16,-0.0892737224307119,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00260,1,acdbdd5f,VHL_SCAF_30,C1CCC(CC[C@@H]2N[C@@H]3C[C@H](C4CNOC4)CC[C@@H]3N2CCN2CCNCC2)CC1,C1CCC(CC[C@@H]2N[C@@H]3C[C@H](C4CNOC4)CC[C@@H]3N2CCN2CCNCC2)CC1,Polycyclic_Hetero,2.4040029226550055e-15,-9.781804995630711e-15,-1.1709152166379985e-15,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00264,1,aeac063c,VHL_SCAF_21,C1C[C@@H](CNOC2CCC(C3CNCS3)CC2)N(CCC2CCNO2)C1,C1C[C@@H](CNOC2CCC(C3CNCS3)CC2)N(CCC2CCNO2)C1,Polycyclic_Hetero,-4.2460658645018895e-14,1.1634314703391096e-14,-0.1077277396096378,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00265,1,b0dfe869,VHL_SCAF_14,C1CC(CNCCN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,C1CC(CNCCN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,Polycyclic_Hetero,-3.9388782091049026e-15,5.798904030071108e-15,0.0105008216051721,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00293,1,c2d55d93,VHL_SCAF_31,C1CCC(CCC2NC3C[C@H]([C@H]4CNOC4)CCC3N2CCN2CCNCC2)CC1,C1CCC(CCC2NC3C[C@H]([C@H]4CNOC4)CCC3N2CCN2CCNCC2)CC1,Polycyclic_Hetero,-1.1250259982868252e-15,-5.033011044967376e-16,1.6135241291218942e-16,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00307,1,cb9c95d5,VHL_SCAF_28,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(C[C@H](CSC[C@H]2CC[C@@H](CN3CCOCC3)CC2)NCC2CC2)C1,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(C[C@H](CSC[C@H]2CC[C@@H](CN3CCOCC3)CC2)NCC2CC2)C1,Polycyclic_Hetero,2.3217935510696667e-14,4.8122352663562026e-14,-0.0179396595973005,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00308,1,cdc78116,VHL_SCAF_20,C1C[C@@H](C2NOC(C3CCC([C@H]4CNCS4)CC3)N2)N(CC[C@@H]2CCNO2)C1,C1C[C@@H](C2NOC(C3CCC([C@H]4CNCS4)CC3)N2)N(CC[C@@H]2CCNO2)C1,Polycyclic_Hetero,5.110441984120721e-15,-0.024977354656955,1.3037434379944338e-14,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00311,1,ceae9cd4,VHL_SCAF_34,C1CCN(CC2CC2)[C@H](CN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,C1CCN(CC2CC2)[C@H](CN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,Polycyclic_Hetero,1.7962239882619634e-14,9.276205534697033e-16,-0.0010375703792747,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00330,1,e14c9710,VHL_SCAF_12,C1CCC(CCCNCCN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)CC1,C1CCC(CCCNCCN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)CC1,Polycyclic_Hetero,-5.851012404345516e-14,2.294460917558657e-15,-0.1247529341035038,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00344,1,e7dc5dc6,VHL_SCAF_18,C1C[C@@H](CNC[C@H]2CC[C@H](C3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,C1C[C@@H](CNC[C@H]2CC[C@H](C3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,Polycyclic_Hetero,-3.2612801348363973e-15,-3.039235529911366e-15,0.0638450376440014,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00356,1,f19493ee,VHL_SCAF_10,C1CN[C@H](CN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,C1CN[C@H](CN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,Polycyclic_Hetero,3.0254458550420145e-14,-5.828847105158996e-14,0.0391191817918316,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
VHL,LR-SCAF00362,1,f6b8692a,VHL_SCAF_32,C1CCC(OCC2CNNC2)CC1,C1CCC(OCC2CNNC2)CC1,Bicyclic_Hetero,-3.1759107128671144e-15,-2.257453483404485e-15,0.0933765827164888,1,59,0.01694915254237288,3.0717046229788183,0.8710693650114428
XIAP,LR-SCAF00053,4,27da9cc8,XIAP_SCAF_5,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,Polycyclic_Hetero,1.4515751784651302e-15,-9.955552137235732e-15,-0.0199522273800781,2,37,0.10810810810810811,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00124,4,56715195,XIAP_SCAF_21,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,Polycyclic_Hetero,1.7448770979425247e-14,-1.5084979678894216e-14,0.1259073580408486,2,37,0.10810810810810811,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00231,3,9970801b,XIAP_SCAF_10,C1CCCCC1,C1CCCCC1,Monocyclic,2.837236618486511e-16,-1.1719020815487765e-15,-1.6749718895820504e-16,6,37,0.08108108108108109,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00246,2,a26eb8ba,XIAP_SCAF_17,C1CC2C(CCN2CCN2CC[NH2+]CC2)CN1,C1CC2C(CCN2CCN2CC[NH2+]CC2)CN1,Polycyclic_Hetero,4.107825191113079e-15,-2.1245631516690496e-15,2.8260222445003984e-16,1,37,0.05405405405405406,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00314,2,d01f36bc,XIAP_SCAF_15,C1CCC2C(C1)CCN2CCN1CC[NH2+]CC1,C1CCC2C(C1)CCN2CCN1CC[NH2+]CC1,Polycyclic_Hetero,1.0519979948892596e-14,-0.0824637069617479,1.376676550535194e-15,1,37,0.05405405405405406,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00003,1,00b73929,XIAP_SCAF_8,C1CCC(CN2CCCN(CC3CCCC4CCCCC43)C3CCCC[C@H]32)CC1,C1CCC(CN2CCCN(CC3CCCC4CCCCC43)C3CCCC[C@H]32)CC1,Polycyclic_Hetero,-3.027880976250427e-14,1.9984735367294783e-14,0.0220969426954009,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00013,1,0a042f59,XIAP_SCAF_24,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CC5CCCCC5C4)C3C2)CC1,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CC5CCCCC5C4)C3C2)CC1,Polycyclic_Hetero,7.949196856316122e-14,4.117918127700581e-15,0.0332632678108563,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00016,1,0bf24258,XIAP_SCAF_22,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCCC4)C3C2)CC1,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCCC4)C3C2)CC1,Polycyclic_Hetero,1.5713925887002217e-15,3.0260694235295932e-15,-0.0526673985562573,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00026,1,0e582485,XIAP_SCAF_18,C1CCC(CC2CC3C(CCN3CCN3CC[NH2+]CC3)CN2)CC1,C1CCC(CC2CC3C(CCN3CCN3CC[NH2+]CC3)CN2)CC1,Polycyclic_Hetero,7.683448233913781e-15,-2.100612452941566e-15,-0.0062692502039672,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00037,1,1511e832,XIAP_SCAF_1511e832,CC(C)[C@H](NC(O)[C@H](C)[NH3+])C(N)O,,Acyclic,-1.017519402068956e-14,-1.81442162881597e-15,0.0379513251017329,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00043,1,1bd1f33b,XIAP_SCAF_1bd1f33b,CCOCCOCC.COCCOCCOCCO,,Acyclic,2.3926439061309495e-15,-0.1068116970100611,5.52845751037833e-15,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00047,1,1fbf69f8,XIAP_SCAF_4,C1CCC2C(CCNC[C@@H]3CCCN3CC3COCN3)CNC2C1,C1CCC2C(CCNC[C@@H]3CCCN3CC3COCN3)CNC2C1,Polycyclic_Hetero,4.4586556668946295e-14,3.6187719487656976e-14,-1.1857181902996672e-14,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
